MeanR,StdR,MeanG,StdG,Kappa,Sample ID,Volume_Fraction
20.262,2.3274,0.14148,0.013311,0.55021,2541,0.23045
7.9251,2.4259,1.4069,0.22725,9700200.0,2542,0.41092
3.4687,0.089016,6.2106,0.43298,179230.0,2543,0.34665
3.4543,0.10952,6.087,0.94618,3.8573,2544,0.24186
11.034,1.4271,6.5401,0.024306,0.10295,2545,0.25865
4.0424,0.27251,0.41009,0.092071,41228.0,2546,0.39002
11.743,0.38577,0.34561,0.10711,0.22907,2547,0.31858
10.967,3.3604,0.35792,0.1244,0.0081422,2548,0.37176
10.675,0.061075,0.10085,0.00024565,4207500.0,2549,0.33549
4.673,0.0097783,0.75606,0.28396,3.0671,2550,0.35809
3.5331,0.17597,0.42713,0.096911,7371000000.0,2551,0.37988
25.274,1.0711,1.4528,0.28773,0.21793,2552,0.37091
21.172,0.35885,1.8618,0.32439,1.3787,2553,0.36139
14.822,1.4833,0.68105,0.31669,227030000.0,2554,0.39487
3.5958,0.14821,0.14847,0.0035036,0.10086,2555,0.22335
6.1466,0.35038,0.8432,0.19527,1.3244,2556,0.37947
5.1127,0.18402,2.4085,0.0026362,545.4,2557,0.36844
8.2457,0.11582,0.20779,0.045189,1.2995e-07,2558,0.25776
4.8174,0.29795,3.9063,0.6579,5.0188,2559,0.31601
25.228,0.099694,0.51499,0.073114,2.3777e-07,2560,0.36569
4.113,0.049311,0.2505,0.062932,0.00010527,2561,0.26212
6.4029,0.88909,1.4519,0.69962,8.7921,2562,0.35874
5.288,0.92198,0.30247,0.087273,1.6204e-09,2563,0.25063
21.068,1.164,0.63087,0.16643,6.3877e-09,2564,0.37374
17.021,1.7069,0.74349,0.29669,0.91994,2565,0.3673
14.403,0.86844,0.25664,0.074125,28579000.0,2566,0.37786
11.056,0.82612,0.57107,0.0053476,912600000.0,2567,0.4055
10.513,0.20757,0.62984,0.22502,7.5981e-07,2568,0.35815
11.816,2.0354,0.11402,0.0047329,342250.0,2569,0.31251
3.6732,0.14838,0.59646,0.08421,1.0392e-09,2570,0.36187
4.0512,0.21911,8.1766,0.32661,0.00093016,2571,0.21485
7.0723,0.87039,0.31243,0.055347,3.8803,2572,0.31958
17.018,1.9106,0.45751,0.094014,0.00019154,2573,0.35
15.036,3.0767,0.33661,0.08602,4.6656,2574,0.32305
12.204,2.7318,0.86144,0.25838,0.52289,2575,0.35411
4.6629,0.61828,0.32384,0.0051499,3746.8,2576,0.37882
5.2471,0.92351,5.7753,0.75607,6.7367e-06,2577,0.23765
12.652,3.3184,0.34287,0.10501,0.00050511,2578,0.31499
3.4941,0.0091713,4.4806,1.0034,0.1294,2579,0.2649
19.126,2.5719,2.7042,0.047882,141680.0,2580,0.38862
5.4287,0.93082,4.1045,0.087668,2585800.0,2581,0.34541
5.5129,0.78349,8.8337,0.24542,0.29637,2582,0.20152
8.9155,1.1635,8.317,0.35223,2.5646,2583,0.21239
4.3395,0.47027,0.45226,0.03768,7.1756e-05,2584,0.34475
8.2393,1.7141,0.16971,0.01032,1.0696,2585,0.23325
4.9335,0.15723,1.6254,0.3343,1593.3,2586,0.37602
23.835,1.5546,0.51658,0.17699,0.0011725,2587,0.37223
4.3232,0.34006,0.77348,0.44286,0.75667,2588,0.34244
3.2644,0.071564,7.813,0.33304,1.1417,2589,0.20984
26.673,1.0064,0.57267,0.00066685,8.2729e-07,2590,0.37563
4.8118,0.22338,3.1744,0.37025,4.5119,2591,0.33158
25.22,0.95948,0.2713,0.056334,1.2107,2592,0.31236
24.318,0.23403,1.0332,0.062997,312.56,2593,0.37772
3.9106,0.1351,0.42307,0.0033114,104.45,2594,0.37435
3.4294,0.05832,2.1888,0.38293,88.052,2595,0.35789
17.04,1.2404,2.7077,0.55681,20369000.0,2596,0.39187
4.6377,0.16748,0.85576,0.21115,0.00060035,2597,0.37328
5.4115,0.29696,0.32209,0.067796,0.84408,2598,0.31512
3.0376,0.012367,3.132,0.75617,0.36258,2599,0.30638
13.432,1.4492,0.58008,0.12831,0.92266,2600,0.37118
6.6274,1.6553,1.4097,0.3799,1.3059,2601,0.33291
8.4437,1.3167,1.0052,0.60817,49.43,2602,0.36076
4.594,0.03256,0.13397,0.00031024,0.50781,2603,0.2108
27.259,0.66904,0.70652,0.19703,7.2602,2604,0.38108
3.2945,0.02207,0.10809,0.00049215,4.0946,2605,0.1801
3.9345,0.32787,3.5209,1.3386,2.4432,2606,0.30044
7.825,2.1079,0.41521,0.015742,0.1268,2607,0.31588
3.9888,0.0032883,0.6636,0.0036034,0.94144,2608,0.35669
26.866,0.8346,0.13261,0.010633,13.492,2609,0.26762
10.86,1.2724,0.16179,0.018955,3.931e-09,2610,0.24678
11.056,2.2579,0.44155,0.11019,5.6279,2611,0.32573
14.442,0.21178,0.48093,0.088822,18313000.0,2612,0.3816
13.755,1.4071,1.0924,0.02558,4.3771,2613,0.38942
13.406,1.9385,0.14271,0.014427,0.35827,2614,0.22012
4.815,0.73448,2.3674,1.2565,0.22222,2615,0.30803
7.2981,0.44239,3.2183,1.0779,80834000.0,2616,0.36725
8.7479,1.7897,0.56879,0.22323,0.20591,2617,0.33069
11.686,2.2719,0.31441,0.017236,2.9202,2618,0.33958
3.6902,0.13127,1.4098,1.088,7823500.0,2619,0.3376
25.851,1.0993,0.10942,0.0022435,4.8949e-09,2620,0.17457
4.2426,0.40354,0.2933,0.084838,4.228e-05,2621,0.29834
5.2014,0.29226,0.13672,0.012009,366360.0,2622,0.35629
24.274,0.74611,0.3062,0.05571,30876000.0,2623,0.38206
8.0723,0.03191,0.29909,0.082207,2.984,2624,0.30384
13.187,1.9834,0.8679,0.26675,0.16447,2625,0.38032
9.028,1.2087,7.0327,0.74771,2.041e-06,2626,0.23269
3.1707,0.047083,0.33448,0.10368,921010.0,2627,0.36259
11.963,3.7144,0.39117,0.072312,0.83219,2628,0.37774
4.6675,0.1442,0.72796,0.42769,2.0784,2629,0.32829
14.906,0.0015139,0.37683,0.1201,3.2787,2630,0.32833
17.558,1.7431,0.8123,0.0035146,4.4604e-09,2631,0.38251
15.184,2.4251,0.16899,0.0035412,2.176e-06,2632,0.25332
13.966,0.62412,2.4417,0.6777,1.6746e-08,2633,0.34208
8.4148,2.1703,3.3185,0.57196,9.2172e-08,2634,0.30036
4.2926,0.33638,1.0666,0.47419,0.020404,2635,0.37946
5.9985,0.038334,0.5897,0.090879,498680.0,2636,0.37829
23.219,1.9822,0.13225,0.00072339,28.204,2637,0.30647
5.7637,0.87042,1.2294,0.24547,5.5596,2638,0.36184
22.528,1.5464,0.31339,0.019659,2782.7,2639,0.39709
5.8423,0.42429,0.16239,0.01974,0.00013495,2640,0.23259
4.7284,0.40185,0.14079,0.010878,2.5412e-08,2641,0.22812
3.4726,0.14289,0.3083,0.06905,55.913,2642,0.36472
8.6013,1.6911,0.65529,0.23311,0.15621,2643,0.32406
12.854,0.68093,0.28869,0.0037402,3.8462e-10,2644,0.31256
3.4666,0.08353,7.4594,0.20914,6.8056e-08,2645,0.22005
10.487,2.2943,0.1369,0.0077931,1.8857e-10,2646,0.20023
3.2444,0.059346,3.7008,0.46482,6.571,2647,0.30986
10.787,1.4103,1.2338,0.5432,6.8302,2648,0.37788
6.2756,1.0834,0.13231,0.0049629,2.4496,2649,0.20214
7.0966,0.32218,8.2576,0.25775,7770.4,2650,0.34632
5.8722,0.30972,4.2552,0.55939,297230.0,2651,0.36705
5.8499,0.92487,2.9377,1.3337,2.7093,2652,0.31088
18.444,0.27849,0.37608,0.14767,1.4222e-07,2653,0.31722
17.484,2.4139,0.60729,0.29205,4.9978,2654,0.3442
15.076,1.0813,1.7294,0.29029,3.2883,2655,0.38066
3.3309,0.083915,0.8956,0.27709,1.9225,2656,0.36479
6.0833,1.3178,2.4147,0.33426,0.35143,2657,0.30245
5.7451,0.87248,8.1887,0.18068,0.74377,2658,0.19898
3.2105,0.012305,2.7316,0.50616,3.8603,2659,0.32512
4.8124,0.5059,4.1634,0.81187,1723600000.0,2660,0.36897
16.968,0.28845,0.64685,0.3887,142120.0,2661,0.37749
14.169,3.6393,0.87514,0.008311,8.1087,2662,0.38473
5.8501,0.7062,6.1688,0.53766,3.6706,2663,0.25716
5.2246,0.012108,1.6189,0.64453,5.8983,2664,0.34607
14.997,0.89361,6.3078,0.22242,356.24,2665,0.36467
5.3819,0.98592,0.40515,0.040013,0.66959,2666,0.31882
3.8926,0.13946,0.1385,0.01266,0.2639,2667,0.21697
10.498,2.9589,0.26471,0.02561,1.4844,2668,0.22339
3.5015,0.14649,4.9175,0.81339,8328900000.0,2669,0.35599
15.536,0.49406,0.99138,0.43038,1.1652,2670,0.36848
9.1833,0.083412,0.33975,0.01124,0.11916,2671,0.32475
25.728,1.2235,0.1685,0.0045704,0.28869,2672,0.23295
3.4539,0.12993,1.0815,0.16823,4.4047e-05,2673,0.37227
3.9812,0.3658,4.5286,1.0915,1.6923e-08,2674,0.28297
10.465,3.4739,0.89899,0.018877,0.28052,2675,0.28507
3.1942,0.04077,0.27676,0.030908,0.023375,2676,0.29179
7.0729,1.4237,7.2902,0.40857,3.4779e-07,2677,0.21539
5.3985,0.5947,2.4879,0.22049,0.50453,2678,0.34422
17.743,1.8471,0.16487,0.020485,7.8099,2679,0.26204
3.9023,0.23065,0.17155,0.015245,3.1296,2680,0.25421
11.536,1.8898,0.6556,0.38699,67862.0,2681,0.35474
3.3261,0.011122,5.0572,0.031667,6.7377,2682,0.27655
7.0337,0.4346,1.2439,0.1935,3.9042,2683,0.37374
5.6719,0.39463,0.57563,0.28466,0.77248,2684,0.34017
11.704,1.9016,0.46779,0.18895,2.4956,2685,0.33767
20.505,2.4911,1.272,0.098477,4.332,2686,0.37201
5.7904,0.7054,0.22036,0.043618,476.13,2687,0.36427
15.785,2.967,0.19467,0.0036881,9.1232,2688,0.30453
3.3744,0.12769,0.11455,0.00011565,186.02,2689,0.32253
4.9515,0.13665,2.8871,0.82529,4.8758,2690,0.32889
14.058,3.0214,0.16001,0.0080364,2421.9,2691,0.33168
5.9849,0.81269,0.23796,0.05506,82032000.0,2692,0.36005
22.276,1.9133,0.11698,0.00052502,0.11912,2693,0.22107
7.375,0.11687,9.2777,0.018599,0.12249,2694,0.20299
14.54,0.75863,5.6738,0.35217,4782000000.0,2695,0.37514
13.033,0.92862,0.21418,0.00057825,1154700000.0,2696,0.39224
26.332,0.9783,0.24567,0.050261,159.14,2697,0.37573
5.8298,0.75434,0.13128,0.0055747,0.08571,2698,0.21041
9.0157,1.4869,1.0813,0.47827,523100000.0,2699,0.37712
6.9724,1.7093,0.59802,0.084009,738.5,2700,0.35029
12.826,0.68136,1.7859,0.75024,1.569,2701,0.34633
13.28,2.1511,2.4966,0.28996,612450000.0,2702,0.38075
12.735,1.3278,0.1963,0.03723,16826.0,2703,0.36874
9.1471,2.5261,0.1928,0.003444,0.0052721,2704,0.22095
13.099,1.0619,0.35053,0.056201,464060.0,2705,0.39778
4.5227,0.043129,3.5283,0.47337,0.66053,2706,0.30584
4.7375,0.031979,0.10676,0.0010865,0.30942,2707,0.183
6.3104,0.87351,0.23593,0.03126,0.29597,2708,0.28625
3.9837,0.038257,0.43512,0.13925,1.0199,2709,0.31921
28.676,0.08901,0.23065,0.031294,107890.0,2710,0.37635
5.9398,0.93698,8.7215,0.26096,2.1401,2711,0.21028
6.7773,0.29523,7.1311,0.42685,1.6311,2712,0.23012
19.555,0.87292,0.41952,0.15517,0.25343,2713,0.33583
4.1123,0.13109,4.7729,0.48608,0.00078549,2714,0.28342
7.0191,0.94865,0.11094,0.0032848,2.0876e-08,2715,0.19363
8.3172,1.2668,8.2837,0.42976,3.2432e-06,2716,0.21174
8.4901,2.8274,0.34124,0.05046,3.4319,2717,0.30066
16.337,0.46879,2.1161,0.47934,1.1313,2718,0.34863
26.924,0.83385,0.49648,0.018662,0.27187,2719,0.3512
3.9249,0.34645,1.3265,0.30129,8.5567e-06,2720,0.37149
9.9756,0.58618,0.37329,0.0038551,1.7467,2721,0.34243
9.4637,2.5696,1.0165,0.01029,233000.0,2722,0.47699
4.178,0.14383,7.9424,0.3008,4.546,2723,0.21452
4.4025,0.22949,0.56196,0.1023,3.8642,2724,0.36763
27.405,0.2251,0.12728,0.010033,0.0085722,2725,0.21061
4.4207,0.1841,1.4102,0.59102,11433.0,2726,0.37345
14.918,1.5446,1.5623,0.19925,0.27168,2727,0.35649
10.653,0.3102,0.6515,0.38949,0.11655,2728,0.33774
4.3192,0.47139,2.4441,0.88695,1.5926e-07,2729,0.33142
14.151,2.1437,0.14298,0.00020527,0.78859,2730,0.23061
4.1398,0.16859,0.7703,0.01545,7.806,2731,0.3765
17.973,2.378,0.76378,0.29516,2.8525e-09,2732,0.35869
9.8356,0.22407,0.72084,0.081126,0.98123,2733,0.37079
5.9134,0.36961,1.3086,0.58414,0.16973,2734,0.36913
4.8956,0.46678,0.33713,0.10226,0.28051,2735,0.30836
5.4209,0.14248,0.41969,0.023372,1.3587e-09,2736,0.34026
5.5558,0.89905,9.0403,0.094866,2.8751,2737,0.20247
4.3026,0.38645,0.33877,0.027059,0.11052,2738,0.3282
3.0878,0.021147,3.6086,0.37393,286.98,2739,0.35002
11.88,0.78961,2.2091,0.40919,109640000.0,2740,0.39399
3.3011,0.079541,4.3577,0.98333,5.2609e-06,2741,0.28281
4.1196,0.21136,3.8005,0.41667,0.21506,2742,0.30435
23.767,0.13417,0.6044,0.084925,0.4234,2743,0.36004
3.324,0.064565,0.55119,0.24169,1.1094,2744,0.32392
13.956,2.0753,0.47279,0.16876,3.8027,2745,0.32178
4.8822,0.04778,1.6095,0.1364,1.5424e-10,2746,0.35142
16.701,0.44054,1.7851,0.34784,127300.0,2747,0.38372
13.33,0.33336,3.6713,0.67364,1.7956,2748,0.31222
11.758,1.9759,2.3393,0.019524,0.13854,2749,0.3196
4.2551,0.13615,0.2397,0.041719,439.86,2750,0.3661
12.423,1.5245,0.10557,7.7459e-05,212680000.0,2751,0.35654
5.698,0.68174,0.10305,0.00051346,0.0030197,2752,0.18153
18.004,0.40915,0.47747,0.047143,2.2464,2753,0.36231
21.779,1.8284,0.82622,0.058664,0.75902,2754,0.39603
7.6845,0.36103,4.6678,0.61715,3.703e-05,2755,0.29209
3.0544,0.011273,0.24026,0.0084694,8.0397e-06,2756,0.27398
5.7371,1.1128,1.7192,0.44741,378220000.0,2757,0.35926
12.291,1.3233,0.3403,0.011439,7568700000.0,2758,0.39294
7.6203,1.9467,0.18745,0.033445,3.7276e-07,2759,0.24861
8.6772,0.04239,0.86792,0.12925,2.2967e-06,2760,0.37724
4.8734,0.083523,0.40216,0.11147,17917000.0,2761,0.37325
3.5132,0.057543,1.1569,0.082624,8.7428,2762,0.36237
17.316,0.82931,1.5418,0.47726,0.24523,2763,0.38226
14.53,1.2352,0.65394,0.22097,1.017e-10,2764,0.3791
6.8828,0.83546,1.7579,0.40508,0.5468,2765,0.35067
3.7505,0.044072,3.3431,0.49475,41157000.0,2766,0.35419
3.7473,0.21852,4.8905,0.93809,0.14613,2767,0.27013
5.0949,0.81159,2.1687,0.15629,1.2554,2768,0.32874
11.302,2.2249,2.7185,0.15472,39637000.0,2769,0.35788
3.9579,0.19518,4.5998,1.1775,0.00060359,2770,0.26807
17.459,3.251,0.69089,0.17418,46073000.0,2771,0.40127
5.8796,0.027373,0.43324,0.040864,0.36009,2772,0.33428
3.6876,0.21286,1.6028,0.42738,1.7195e-09,2773,0.36154
7.3534,1.166,6.819,0.22396,5.5029,2774,0.24821
6.7527,1.254,6.1756,0.85742,1.4447,2775,0.23147
18.782,2.2082,0.48356,0.10525,1.4872e-08,2776,0.34535
3.8461,0.28882,0.81097,0.088463,0.85665,2777,0.38568
9.0991,1.996,1.2871,0.67128,150250.0,2778,0.32248
14.56,1.0252,0.12352,0.0039355,2.2451e-10,2779,0.21941
26.239,0.51608,0.30995,0.046188,0.071397,2780,0.32896
5.088,0.72577,2.0831,1.2623,5.49e-05,2781,0.27437
19.029,1.7881,0.5055,0.13581,0.18243,2782,0.34655
18.232,0.47547,0.13603,0.012985,4.3375,2783,0.23299
6.698,1.6681,0.20369,0.011123,0.9371,2784,0.26228
3.8838,0.10757,0.41699,0.10102,0.00093348,2785,0.3287
4.2062,0.16638,8.6561,0.32477,0.52483,2786,0.20472
6.3771,0.36267,0.95776,0.61736,3.4364e-06,2787,0.352
5.7939,0.79222,0.36876,0.14221,1.2489,2788,0.28233
3.9328,0.20685,0.10423,0.00028342,1.2446,2789,0.18323
11.2,1.1986,0.3175,0.015574,0.075796,2790,0.32167
7.915,1.1877,3.2119,0.86224,1.3296e-05,2791,0.31606
5.9244,0.75892,0.11872,0.0017964,1.7527,2792,0.20479
8.0618,2.273,0.72351,0.32417,4.0315,2793,0.36077
3.9847,0.15637,0.40478,0.016229,9.8169e-10,2794,0.34018
3.7015,0.24468,0.37701,0.12235,0.18841,2795,0.31393
6.605,0.46493,1.3659,0.13304,0.77021,2796,0.36844
4.3857,0.31698,2.0152,0.45503,1.7995,2797,0.36324
3.346,0.081543,4.451,1.1938,0.00016211,2798,0.27547
13.157,0.73675,0.47329,0.060242,1.0206e-08,2799,0.35675
7.0187,0.75356,6.8649,0.82371,6.5117e-05,2800,0.24389
5.813,0.42426,0.5776,0.06595,0.077611,2801,0.37171
12.327,2.1648,0.17935,0.032669,8.7215,2802,0.24772
8.0857,2.2103,0.72022,0.14165,0.63109,2803,0.38247
11.45,0.33529,1.4297,0.13283,0.4282,2804,0.36629
10.617,0.59465,4.6992,1.0487,2.2305,2805,0.29617
9.1111,0.5105,0.18301,0.012125,44393000.0,2806,0.37678
3.2418,0.020923,0.46102,0.069354,6.396,2807,0.34848
4.9549,0.69548,4.3409,0.33578,0.00056757,2808,0.26935
13.438,2.234,3.3786,0.27884,0.29384,2809,0.30245
10.595,2.2604,0.18048,0.022043,22.91,2810,0.30141
14.121,2.7034,0.4672,0.031173,61052.0,2811,0.38324
3.2116,0.017847,7.2344,0.41178,7.8131,2812,0.23145
3.8791,0.14115,5.2861,0.088368,11497000.0,2813,0.35484
25.016,0.75489,0.6949,0.27579,0.45272,2814,0.36787
6.5452,0.27279,0.8527,0.41414,3.0561e-06,2815,0.36026
4.0177,0.14433,0.11769,0.0018876,0.0018388,2816,0.19455
8.602,1.557,0.42901,0.13168,0.00010477,2817,0.30966
8.0214,1.6298,0.28842,0.035583,0.39222,2818,0.25343
6.6514,0.50114,0.10535,0.0010588,2.4378e-10,2819,0.18659
3.8893,0.059085,1.5047,0.85884,0.10768,2820,0.33464
4.6385,0.35148,3.0161,1.2404,363240000.0,2821,0.37284
22.518,0.8452,0.13008,0.0077532,0.63486,2822,0.21509
3.8297,0.17929,3.0959,1.1426,18439000.0,2823,0.36519
13.574,2.636,0.44479,0.061001,0.14935,2824,0.33548
22.346,1.0764,1.8354,0.36197,309.8,2825,0.37906
14.827,0.1077,0.12242,0.0034251,6781400.0,2826,0.34043
3.8184,0.2566,0.15835,0.019163,0.042168,2827,0.23182
3.7617,0.12858,1.4407,0.20801,1.8127,2828,0.3622
5.5805,0.49321,1.5642,0.1563,0.91637,2829,0.36472
28.09,0.26034,0.93989,0.15318,1.585e-10,2830,0.38073
3.2581,0.022365,1.2513,0.71737,4.1008e-09,2831,0.34314
23.825,1.1848,2.7416,0.21466,268440.0,2832,0.38929
27.722,0.59149,0.99212,0.27368,46510000.0,2833,0.39042
20.958,1.0487,0.35288,0.093921,2.2915,2834,0.33329
24.53,1.2104,0.15998,0.005894,2.4589e-09,2835,0.23855
3.4356,4.3225e-06,0.94926,0.16789,4919.7,2836,0.37307
5.2587,0.19486,5.5426,0.47364,153850000.0,2837,0.35942
9.7029,1.8278,3.9002,0.073651,5375.9,2838,0.33244
3.2545,0.076053,0.22347,0.023779,1.5217e-09,2839,0.26838
17.981,0.038832,0.50088,0.10101,0.74124,2840,0.34812
3.654,0.08855,0.14213,0.015435,1.383,2841,0.20919
3.0928,0.030075,0.4615,0.20438,38025.0,2842,0.36527
4.4432,0.12158,0.1358,0.0049097,1.0884e-05,2843,0.20555
7.336,1.6729,2.3207,0.86875,4.5723e-07,2844,0.28209
9.6246,0.47753,0.3988,0.10843,0.1934,2845,0.33864
6.1418,0.40455,5.9125,0.69765,2.9006,2846,0.27261
4.7328,0.25461,0.92539,0.47296,5.2393e-10,2847,0.35963
9.2924,2.7823,0.14961,0.0013297,6.6927,2848,0.30036
16.535,2.7905,0.19943,0.033075,6.6362,2849,0.29216
5.6543,0.57893,2.3522,0.14667,19306000.0,2850,0.3823
3.2165,0.058252,4.5288,0.47189,2037600.0,2851,0.35099
7.0239,0.41538,1.0349,0.51299,143.36,2852,0.37378
7.5557,1.0215,3.7123,0.62954,2.8506e-06,2853,0.31055
12.421,0.73455,0.50067,0.16253,4.9133,2854,0.3715
8.3012,0.033976,0.98848,0.34132,1.3057,2855,0.36377
5.0852,0.83097,1.4591,0.81324,0.15954,2856,0.3344
5.0534,0.54832,0.1651,0.016241,12069000.0,2857,0.35793
4.6368,0.49012,1.2921,0.95217,0.10941,2858,0.34623
9.8746,2.5612,0.60037,0.34529,3164.4,2859,0.31309
4.1447,0.21411,0.74661,0.024364,2.0037e-07,2860,0.3731
8.1654,0.30272,0.89245,0.39323,3060.9,2861,0.38209
12.23,1.8304,0.44761,0.05546,0.10802,2862,0.34885
9.5526,1.1586,0.10738,0.00067572,5.909e-08,2863,0.18956
23.229,0.28856,0.29054,0.051042,0.15289,2864,0.29363
3.8945,0.16295,1.6403,0.0084071,0.76642,2865,0.3613
9.2915,0.63158,7.9249,0.14253,3.6589,2866,0.24332
5.8529,0.60308,2.2165,0.46388,5.2763,2867,0.35751
5.5838,0.48355,1.8085,0.40679,0.74565,2868,0.36957
5.991,0.81102,0.27392,0.052705,3.9295,2869,0.29398
4.4526,0.36675,4.6395,0.8752,0.36052,2870,0.29554
9.7627,0.47467,2.6144,0.88589,290920.0,2871,0.37595
4.6048,0.51707,0.28672,0.03045,0.20197,2872,0.30059
6.1685,0.65559,2.2101,0.021414,0.90009,2873,0.35519
3.1313,0.020621,0.67915,0.37128,1.4604e-09,2874,0.31611
3.4687,0.054436,0.52763,0.052665,174560.0,2875,0.37759
29.283,0.16384,0.25054,0.012945,4.8594,2876,0.29194
5.368,0.92243,2.8009,1.2918,1.2051e-05,2877,0.27782
3.477,0.079513,3.8648,0.44996,0.26375,2878,0.30073
29.1,0.28913,0.9259,0.098503,0.71883,2879,0.38364
8.1286,0.75836,6.7448,0.5335,1.9832,2880,0.26439
3.1536,0.044014,0.2455,0.029993,0.0051988,2881,0.27679
20.319,2.1023,0.47825,0.0063241,2.9226,2882,0.3656
15.538,1.8705,0.14449,0.015455,8.0504e-05,2883,0.21528
21.922,1.2832,0.12086,0.0067297,47701000.0,2884,0.3535
10.077,1.4581,1.7749,0.11429,1.1652e-05,2885,0.35663
14.414,0.3967,4.5013,0.6794,2.9238,2886,0.30482
4.1696,0.17833,4.1083,0.46837,474.97,2887,0.36014
4.4173,0.2393,2.272,0.95166,0.54508,2888,0.334
7.5255,1.2388,0.80037,0.38194,0.11004,2889,0.34113
3.7374,0.16617,6.4044,0.49275,5.1229,2890,0.24979
4.4871,0.17663,0.18523,0.024265,0.39199,2891,0.24402
9.8731,3.7469,0.74614,0.014165,7.4095e-05,2892,0.43376
15.152,0.44022,0.83458,0.045677,8.0295e-09,2893,0.37914
8.4524,2.3117,1.2563,0.28641,1202700000.0,2894,0.44955
8.218,1.243,0.95176,0.72167,6.5789e-07,2895,0.32381
4.0976,0.27921,1.8522,0.40888,419610.0,2896,0.38475
24.694,0.87646,0.1339,0.0085681,8.4929e-08,2897,0.20593
3.9136,0.3177,1.159,0.064284,1458300.0,2898,0.39318
14.043,1.8797,0.46169,0.10231,1.3615e-10,2899,0.3494
4.4867,0.046955,0.12429,0.0058567,36167.0,2900,0.33366
3.8874,0.05043,8.2802,0.43886,1423.0,2901,0.33034
7.4669,0.14179,0.49351,0.14882,3485300000.0,2902,0.3776
8.9945,1.5544,6.407,0.50512,8.9105e-09,2903,0.24475
29.811,0.011234,1.3448,0.15738,0.00010933,2904,0.35345
3.5937,0.13483,1.905,0.36178,158880000.0,2905,0.3719
3.5086,0.14735,2.8579,0.65697,7.6761e-05,2906,0.32453
6.9401,0.80483,0.59189,0.256,718.62,2907,0.38431
28.928,0.23454,0.33146,0.047617,0.0012113,2908,0.30734
3.5085,0.17377,4.5354,1.1261,2407.8,2909,0.35491
3.7879,0.16494,3.1951,1.0662,0.59392,2910,0.30345
11.681,2.8627,0.13409,0.0006172,7367.0,2911,0.39343
11.983,2.471,0.15562,0.0019973,3699500000.0,2912,0.34866
6.1984,0.98494,1.5984,0.83141,6.0969e-07,2913,0.33705
4.1726,0.43829,1.4799,0.17949,0.74897,2914,0.36569
17.514,2.436,0.17973,0.0078883,5375200.0,2915,0.36502
14.247,3.1138,0.198,0.0033195,103970000.0,2916,0.33213
10.99,2.2899,1.9263,0.23128,0.31176,2917,0.33517
5.9059,0.68147,0.44316,0.17344,1900.4,2918,0.38525
11.063,1.1538,1.4075,0.080958,2.3212,2919,0.3732
18.504,0.035255,0.3577,0.042499,0.69149,2920,0.3234
19.932,2.0874,0.17608,0.0050837,1.5694,2921,0.27289
5.1496,0.50545,1.4906,0.093701,5837.9,2922,0.38163
15.655,0.54842,1.6851,0.16897,7323000000.0,2923,0.38674
5.4175,0.42011,7.5089,0.51353,21389000.0,2924,0.35885
16.907,1.3186,0.57531,0.072886,19.828,2925,0.39363
3.8226,0.11661,0.66834,0.40427,101.28,2926,0.36148
3.2241,0.048088,9.4227,0.039789,1.7953,2927,0.1941
23.989,1.8123,0.1206,0.0017284,2261400.0,2928,0.36444
6.305,0.64029,0.55787,0.068956,88639.0,2929,0.39402
28.414,0.31642,0.27774,0.007119,4.8198,2930,0.31051
28.667,0.42748,2.7105,0.078198,2.7097,2931,0.33838
5.2656,0.14306,0.24459,0.005293,2232400.0,2932,0.36996
9.6978,0.32386,2.6932,0.083032,3.1941,2933,0.34923
5.0611,0.73733,0.57963,0.22675,5.7472e-09,2934,0.33809
3.9272,0.09281,0.35391,0.13753,0.10171,2935,0.28665
5.8393,0.72179,3.6832,0.64979,5.9952,2936,0.30794
4.5986,0.20316,0.40772,0.13878,5.8448,2937,0.33203
6.1161,1.1988,6.9034,0.21491,0.019772,2938,0.19663
20.698,1.0549,0.17705,0.0093311,87.994,2939,0.35625
19.847,1.9091,0.25688,0.02697,0.55916,2940,0.30782
10.165,0.57551,1.275,0.1999,5.8872e-10,2941,0.36123
3.7232,0.13882,4.9402,0.59952,98206000.0,2942,0.35659
11.362,1.9934,0.48834,0.19978,50.263,2943,0.34802
6.2453,1.1586,0.24639,0.033323,832750000.0,2944,0.36956
7.5663,0.2186,0.12593,0.00041013,6.9709,2945,0.22564
9.0676,0.071498,9.7683,0.02071,8.5357e-10,2946,0.19462
23.408,0.26682,1.0114,0.22438,6448900.0,2947,0.37984
22.765,0.75075,1.2607,0.098692,30.77,2948,0.37245
6.0177,0.14098,0.39254,0.12347,3.4643,2949,0.3281
3.2951,0.059107,0.6325,0.35072,27435.0,2950,0.36042
3.5937,0.15183,6.0129,0.33702,899810.0,2951,0.34436
15.186,3.4124,1.69,0.18208,9504200000.0,2952,0.32027
6.559,0.93528,3.6987,0.54113,1.6218e-07,2953,0.28859
3.8242,0.222,1.4822,0.13339,1.0199,2954,0.36086
4.629,0.44458,2.3547,0.19216,1.4269e-08,2955,0.34881
9.9123,3.0742,0.50727,0.1663,3.1469e-06,2956,0.38336
8.1606,0.5879,6.0663,0.84706,234.59,2957,0.35464
3.9076,0.18786,0.5913,0.29384,7.6138,2958,0.33059
10.518,1.4124,0.13593,0.004257,0.0013297,2959,0.23085
